event_id,soc_id,timestamp,event_type,source,asset_id,device_id,analyst_id,severity,description,metadata
EV-01730,SOC-001,2026-08-05T01:30:45.172929Z,process_create,EDR,ASSET-00620,DEV-00008,,MEDIUM,process_create observed on workstation-0619,"{""src_ip"": ""10.48.63.192""}"
EV-08295,SOC-001,2026-08-05T01:32:02.185858Z,auth_success,IDS,ASSET-00466,DEV-00012,,LOW,auth_success observed on network-device-0465,"{""src_ip"": ""10.248.185.239""}"
EV-02143,SOC-001,2026-08-05T01:34:07.438458Z,process_create,SIEM,ASSET-00690,DEV-00011,,HIGH,process_create observed on database-0689,"{""src_ip"": ""10.98.234.54""}"
EV-08366,SOC-001,2026-08-05T01:36:26.995257Z,privilege_escalation,SIEM,ASSET-00025,DEV-00011,,INFO,privilege_escalation observed on workstation-0024,"{""src_ip"": ""10.211.55.180""}"
EV-05264,SOC-002,2026-08-05T01:39:36.775637Z,auth_failure,SIEM,ASSET-02037,DEV-00017,,INFO,auth_failure observed on workstation-1043,"{""src_ip"": ""10.198.169.43""}"
EV-06948,SOC-002,2026-08-05T01:39:45.867640Z,file_write,CASE_MANAGEMENT,ASSET-02072,DEV-00015,,LOW,file_write observed on workstation-1078,"{""src_ip"": ""10.203.135.231""}"
EV-00374,SOC-002,2026-08-05T01:40:05.092564Z,network_connection,SIEM,ASSET-01823,DEV-00017,,INFO,network_connection observed on cloud-instance-0829,"{""src_ip"": ""10.194.240.246""}"
EV-07648,SOC-002,2026-08-05T01:41:32.238450Z,email_gateway_hit,EDR,ASSET-01362,DEV-00023,,CRITICAL,email_gateway_hit observed on server-0368,"{""src_ip"": ""10.255.251.5""}"
EV-09318,SOC-001,2026-08-05T01:42:23.953233Z,port_scan,CASE_MANAGEMENT,ASSET-00739,DEV-00010,,INFO,port_scan observed on cloud-instance-0738,"{""src_ip"": ""10.38.38.81""}"
EV-01740,SOC-001,2026-08-05T01:44:43.292894Z,privilege_escalation,IDS,ASSET-00941,DEV-00012,,HIGH,privilege_escalation observed on network-device-0940,"{""src_ip"": ""10.55.198.85""}"
EV-04648,SOC-001,2026-08-05T01:45:40.425306Z,network_connection,CASE_MANAGEMENT,ASSET-00585,DEV-00001,,INFO,network_connection observed on workstation-0584,"{""src_ip"": ""10.27.70.76""}"
EV-01454,SOC-002,2026-08-05T01:49:59.401624Z,auth_success,EDR,ASSET-02649,DEV-00021,,HIGH,auth_success observed on network-device-1655,"{""src_ip"": ""10.182.36.107""}"
EV-03079,SOC-002,2026-08-05T01:50:51.733161Z,privilege_escalation,CASE_MANAGEMENT,ASSET-02021,DEV-00018,,INFO,privilege_escalation observed on iot-1027,"{""src_ip"": ""10.228.31.60""}"
EV-07690,SOC-002,2026-08-05T01:53:31.920979Z,auth_success,CASE_MANAGEMENT,ASSET-01712,DEV-00020,,INFO,auth_success observed on cloud-instance-0718,"{""src_ip"": ""10.226.60.187""}"
EV-03539,SOC-002,2026-08-05T01:55:02.119928Z,email_gateway_hit,FIREWALL,ASSET-01909,DEV-00024,,LOW,email_gateway_hit observed on server-0915,"{""src_ip"": ""10.171.63.149""}"
EV-08735,SOC-001,2026-08-05T01:57:27.283222Z,auth_failure,CASE_MANAGEMENT,ASSET-00465,DEV-00006,,LOW,auth_failure observed on cloud-instance-0464,"{""src_ip"": ""10.124.110.9""}"
EV-03854,SOC-001,2026-08-05T01:58:09.356571Z,process_create,CASE_MANAGEMENT,ASSET-00611,DEV-00010,,LOW,process_create observed on iot-0610,"{""src_ip"": ""10.84.126.17""}"
EV-03599,SOC-001,2026-08-05T01:59:29.532610Z,port_scan,EDR,ASSET-00260,DEV-00008,,LOW,port_scan observed on iot-0259,"{""src_ip"": ""10.223.73.71""}"
EV-06151,SOC-002,2026-08-05T02:01:17.421153Z,auth_success,IDS,ASSET-01871,DEV-00014,,INFO,auth_success observed on workstation-0877,"{""src_ip"": ""10.41.167.35""}"
EV-01678,SOC-001,2026-08-05T02:02:09.244804Z,auth_failure,IDS,ASSET-00080,DEV-00002,,HIGH,auth_failure observed on workstation-0079,"{""src_ip"": ""10.243.176.202""}"
EV-04078,SOC-002,2026-08-05T02:04:07.343688Z,dns_query,FIREWALL,ASSET-01036,DEV-00024,,INFO,dns_query observed on database-0042,"{""src_ip"": ""10.192.237.180""}"
EV-06864,SOC-002,2026-08-05T02:05:58.149405Z,usb_insert,FIREWALL,ASSET-02355,DEV-00024,,LOW,usb_insert observed on network-device-1361,"{""src_ip"": ""10.176.56.162""}"
EV-07119,SOC-002,2026-08-05T02:06:26.211311Z,email_gateway_hit,EDR,ASSET-01452,DEV-00023,,LOW,email_gateway_hit observed on database-0458,"{""src_ip"": ""10.120.123.101""}"
EV-05884,SOC-001,2026-08-05T02:07:00.546889Z,network_connection,IDS,ASSET-00508,DEV-00002,,INFO,network_connection observed on workstation-0507,"{""src_ip"": ""10.27.255.16""}"
EV-06031,SOC-002,2026-08-05T02:09:50.972344Z,dns_query,CASE_MANAGEMENT,ASSET-02622,DEV-00015,,INFO,dns_query observed on cloud-instance-1628,"{""src_ip"": ""10.200.160.143""}"
EV-06236,SOC-001,2026-08-05T02:12:19.182601Z,auth_failure,IDS,ASSET-00109,DEV-00007,,LOW,auth_failure observed on server-0108,"{""src_ip"": ""10.74.86.188""}"
EV-02862,SOC-002,2026-08-05T02:12:41.179299Z,network_connection,IDS,ASSET-00997,DEV-00014,,INFO,network_connection observed on database-0003,"{""src_ip"": ""10.62.120.87""}"
EV-07113,SOC-001,2026-08-05T02:14:21.166427Z,usb_insert,CASE_MANAGEMENT,ASSET-00450,DEV-00010,,LOW,usb_insert observed on network-device-0449,"{""src_ip"": ""10.33.243.213""}"
EV-02472,SOC-002,2026-08-05T02:14:37.188671Z,privilege_escalation,EDR,ASSET-02471,DEV-00023,,LOW,privilege_escalation observed on iot-1477,"{""src_ip"": ""10.234.2.15""}"
EV-09581,SOC-002,2026-08-05T02:17:02.121375Z,privilege_escalation,EDR,ASSET-01100,DEV-00021,,MEDIUM,privilege_escalation observed on database-0106,"{""src_ip"": ""10.108.3.115""}"
EV-06920,SOC-002,2026-08-05T02:18:59.228158Z,auth_failure,IDS,ASSET-01407,DEV-00014,,INFO,auth_failure observed on iot-0413,"{""src_ip"": ""10.134.230.107""}"
EV-07794,SOC-002,2026-08-05T02:20:31.708758Z,auth_failure,FIREWALL,ASSET-01658,DEV-00024,,LOW,auth_failure observed on network-device-0664,"{""src_ip"": ""10.133.100.2""}"
EV-01211,SOC-002,2026-08-05T02:21:12.634851Z,dns_query,CASE_MANAGEMENT,ASSET-01032,DEV-00015,,INFO,dns_query observed on database-0038,"{""src_ip"": ""10.143.216.198""}"
EV-03588,SOC-001,2026-08-05T02:22:05.701219Z,usb_insert,CASE_MANAGEMENT,ASSET-00741,DEV-00005,,INFO,usb_insert observed on iot-0740,"{""src_ip"": ""10.159.186.228""}"
EV-09152,SOC-002,2026-08-05T02:23:49.137186Z,process_create,CASE_MANAGEMENT,ASSET-01394,DEV-00019,,INFO,process_create observed on cloud-instance-0400,"{""src_ip"": ""10.146.178.182""}"
EV-03510,SOC-002,2026-08-05T02:24:29.200901Z,process_create,EDR,ASSET-01426,DEV-00021,,INFO,process_create observed on network-device-0432,"{""src_ip"": ""10.84.155.93""}"
EV-04262,SOC-002,2026-08-05T02:25:09.239518Z,auth_failure,EDR,ASSET-02066,DEV-00023,,INFO,auth_failure observed on database-1072,"{""src_ip"": ""10.212.162.42""}"
EV-04646,SOC-002,2026-08-05T02:26:02.430774Z,port_scan,CASE_MANAGEMENT,ASSET-01700,DEV-00020,,MEDIUM,port_scan observed on network-device-0706,"{""src_ip"": ""10.144.145.35""}"
EV-04906,SOC-001,2026-08-05T02:30:00.814561Z,privilege_escalation,EDR,ASSET-00559,DEV-00008,,MEDIUM,privilege_escalation observed on server-0558,"{""src_ip"": ""10.40.116.79""}"
EV-09808,SOC-002,2026-08-05T02:31:31.747748Z,network_connection,EDR,ASSET-01708,DEV-00023,,INFO,network_connection observed on iot-0714,"{""src_ip"": ""10.197.174.146""}"
EV-04495,SOC-001,2026-08-05T02:35:34.399820Z,file_write,CASE_MANAGEMENT,ASSET-00398,DEV-00009,,LOW,file_write observed on network-device-0397,"{""src_ip"": ""10.144.201.229""}"
EV-03277,SOC-001,2026-08-05T02:37:13.796941Z,auth_success,CASE_MANAGEMENT,ASSET-00250,DEV-00001,,HIGH,auth_success observed on cloud-instance-0249,"{""src_ip"": ""10.52.240.41""}"
EV-05231,SOC-001,2026-08-05T02:37:43.412166Z,file_write,IDS,ASSET-00284,DEV-00002,,HIGH,file_write observed on database-0283,"{""src_ip"": ""10.79.214.167""}"
EV-04691,SOC-002,2026-08-05T02:39:52.214903Z,privilege_escalation,IDS,ASSET-02466,DEV-00014,,HIGH,privilege_escalation observed on network-device-1472,"{""src_ip"": ""10.134.241.162""}"
EV-00796,SOC-001,2026-08-05T02:39:57.197412Z,privilege_escalation,CASE_MANAGEMENT,ASSET-00108,DEV-00009,,LOW,privilege_escalation observed on iot-0107,"{""src_ip"": ""10.23.163.112""}"
EV-07048,SOC-002,2026-08-05T02:41:09.905470Z,auth_success,EDR,ASSET-02492,DEV-00013,,LOW,auth_success observed on cloud-instance-1498,"{""src_ip"": ""10.27.33.2""}"
EV-00113,SOC-002,2026-08-05T02:43:17.157297Z,email_gateway_hit,EDR,ASSET-02815,DEV-00013,,LOW,email_gateway_hit observed on database-1821,"{""src_ip"": ""10.199.9.3""}"
EV-08800,SOC-002,2026-08-05T02:51:04.302500Z,network_connection,CASE_MANAGEMENT,ASSET-02205,DEV-00020,,LOW,network_connection observed on database-1211,"{""src_ip"": ""10.79.243.53""}"
EV-02360,SOC-002,2026-08-05T02:59:15.377075Z,email_gateway_hit,EDR,ASSET-02717,DEV-00021,,INFO,email_gateway_hit observed on database-1723,"{""src_ip"": ""10.124.216.185""}"
EV-00099,SOC-001,2026-08-05T03:03:06.318462Z,dns_query,SIEM,ASSET-00214,DEV-00011,,MEDIUM,dns_query observed on database-0213,"{""src_ip"": ""10.12.164.110""}"
EV-03583,SOC-002,2026-08-05T03:04:13.916875Z,process_create,CASE_MANAGEMENT,ASSET-02514,DEV-00019,,INFO,process_create observed on workstation-1520,"{""src_ip"": ""10.98.187.227""}"
EV-05461,SOC-001,2026-08-05T03:07:34.106414Z,usb_insert,IDS,ASSET-00779,DEV-00002,,LOW,usb_insert observed on cloud-instance-0778,"{""src_ip"": ""10.112.165.218""}"
EV-09464,SOC-002,2026-08-05T03:08:39.026380Z,file_write,EDR,ASSET-01479,DEV-00013,,INFO,file_write observed on iot-0485,"{""src_ip"": ""10.76.140.108""}"
EV-09962,SOC-001,2026-08-05T03:10:20.335223Z,auth_failure,CASE_MANAGEMENT,ASSET-00989,DEV-00010,,LOW,auth_failure observed on server-0988,"{""src_ip"": ""10.190.151.138""}"
EV-09655,SOC-001,2026-08-05T03:16:48.293504Z,network_connection,FIREWALL,ASSET-00419,DEV-00003,,LOW,network_connection observed on network-device-0418,"{""src_ip"": ""10.60.162.227""}"
EV-07225,SOC-001,2026-08-05T03:21:22.380464Z,auth_success,IDS,ASSET-00206,DEV-00007,,LOW,auth_success observed on network-device-0205,"{""src_ip"": ""10.121.72.185""}"
EV-04687,SOC-001,2026-08-05T03:22:19.894358Z,port_scan,CASE_MANAGEMENT,ASSET-00517,DEV-00006,,INFO,port_scan observed on workstation-0516,"{""src_ip"": ""10.72.237.85""}"
EV-06032,SOC-002,2026-08-05T03:24:05.434011Z,file_write,EDR,ASSET-01394,DEV-00021,,LOW,file_write observed on cloud-instance-0400,"{""src_ip"": ""10.115.11.171""}"
EV-07910,SOC-001,2026-08-05T03:26:04.083650Z,usb_insert,CASE_MANAGEMENT,ASSET-00980,DEV-00001,,MEDIUM,usb_insert observed on workstation-0979,"{""src_ip"": ""10.28.61.194""}"
EV-00996,SOC-001,2026-08-05T03:28:49.325182Z,auth_failure,IDS,ASSET-00801,DEV-00002,,LOW,auth_failure observed on network-device-0800,"{""src_ip"": ""10.190.78.223""}"
EV-00280,SOC-001,2026-08-05T03:29:26.640414Z,auth_success,CASE_MANAGEMENT,ASSET-00306,DEV-00005,,INFO,auth_success observed on workstation-0305,"{""src_ip"": ""10.215.40.95""}"
EV-07535,SOC-001,2026-08-05T03:32:56.332147Z,auth_success,CASE_MANAGEMENT,ASSET-00111,DEV-00001,,LOW,auth_success observed on cloud-instance-0110,"{""src_ip"": ""10.74.99.38""}"
EV-06785,SOC-001,2026-08-05T03:34:55.167145Z,network_connection,EDR,ASSET-00437,DEV-00008,,LOW,network_connection observed on database-0436,"{""src_ip"": ""10.86.148.85""}"
EV-03994,SOC-002,2026-08-05T03:39:19.016832Z,email_gateway_hit,SIEM,ASSET-01684,DEV-00016,,INFO,email_gateway_hit observed on cloud-instance-0690,"{""src_ip"": ""10.188.181.4""}"
EV-09742,SOC-002,2026-08-05T03:39:23.116972Z,port_scan,FIREWALL,ASSET-02106,DEV-00024,,MEDIUM,port_scan observed on network-device-1112,"{""src_ip"": ""10.44.32.191""}"
EV-05770,SOC-001,2026-08-05T03:40:15.352184Z,auth_failure,EDR,ASSET-00916,DEV-00008,,LOW,auth_failure observed on network-device-0915,"{""src_ip"": ""10.85.85.135""}"
EV-06651,SOC-001,2026-08-05T03:40:19.919422Z,privilege_escalation,FIREWALL,ASSET-00787,DEV-00003,,INFO,privilege_escalation observed on network-device-0786,"{""src_ip"": ""10.119.182.157""}"
EV-07460,SOC-001,2026-08-05T03:40:43.194221Z,usb_insert,IDS,ASSET-00164,DEV-00012,,MEDIUM,usb_insert observed on cloud-instance-0163,"{""src_ip"": ""10.32.121.97""}"
EV-05217,SOC-001,2026-08-05T03:41:47.943324Z,port_scan,CASE_MANAGEMENT,ASSET-00248,DEV-00005,,LOW,port_scan observed on database-0247,"{""src_ip"": ""10.145.127.247""}"
EV-05995,SOC-002,2026-08-05T03:48:44.567080Z,file_write,EDR,ASSET-01886,DEV-00013,,INFO,file_write observed on network-device-0892,"{""src_ip"": ""10.75.136.28""}"
EV-08284,SOC-002,2026-08-05T03:49:39.926488Z,privilege_escalation,EDR,ASSET-02754,DEV-00021,,MEDIUM,privilege_escalation observed on cloud-instance-1760,"{""src_ip"": ""10.9.246.176""}"
EV-06155,SOC-001,2026-08-05T03:49:52.166919Z,auth_failure,CASE_MANAGEMENT,ASSET-00026,DEV-00009,,HIGH,auth_failure observed on server-0025,"{""src_ip"": ""10.184.237.117""}"
EV-06276,SOC-002,2026-08-05T03:53:56.260260Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-01110,DEV-00019,,MEDIUM,email_gateway_hit observed on cloud-instance-0116,"{""src_ip"": ""10.68.65.213""}"
EV-04547,SOC-002,2026-08-05T03:57:06.827242Z,port_scan,CASE_MANAGEMENT,ASSET-02000,DEV-00019,,MEDIUM,port_scan observed on network-device-1006,"{""src_ip"": ""10.73.125.243""}"
EV-01070,SOC-002,2026-08-05T03:58:25.355789Z,email_gateway_hit,EDR,ASSET-02501,DEV-00021,,MEDIUM,email_gateway_hit observed on workstation-1507,"{""src_ip"": ""10.234.189.113""}"
EV-05224,SOC-001,2026-08-05T04:03:58.552562Z,auth_failure,CASE_MANAGEMENT,ASSET-00824,DEV-00001,,MEDIUM,auth_failure observed on network-device-0823,"{""src_ip"": ""10.176.218.218""}"
EV-04150,SOC-001,2026-08-05T04:05:06.147428Z,file_write,FIREWALL,ASSET-00629,DEV-00003,,INFO,file_write observed on cloud-instance-0628,"{""src_ip"": ""10.137.6.175""}"
EV-09337,SOC-002,2026-08-05T04:06:02.696154Z,port_scan,CASE_MANAGEMENT,ASSET-01956,DEV-00018,,MEDIUM,port_scan observed on network-device-0962,"{""src_ip"": ""10.138.107.182""}"
EV-08643,SOC-001,2026-08-05T04:09:02.139643Z,network_connection,CASE_MANAGEMENT,ASSET-00380,DEV-00005,,LOW,network_connection observed on server-0379,"{""src_ip"": ""10.109.17.195""}"
EV-06171,SOC-001,2026-08-05T04:09:19.446058Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00127,DEV-00001,,INFO,email_gateway_hit observed on workstation-0126,"{""src_ip"": ""10.21.147.100""}"
EV-06293,SOC-001,2026-08-05T04:14:30.344502Z,process_create,IDS,ASSET-00743,DEV-00012,,MEDIUM,process_create observed on workstation-0742,"{""src_ip"": ""10.22.170.150""}"
EV-05943,SOC-002,2026-08-05T04:15:05.885855Z,process_create,IDS,ASSET-02066,DEV-00014,,MEDIUM,process_create observed on database-1072,"{""src_ip"": ""10.47.32.231""}"
EV-08704,SOC-002,2026-08-05T04:17:10.194158Z,auth_success,CASE_MANAGEMENT,ASSET-01762,DEV-00015,,LOW,auth_success observed on workstation-0768,"{""src_ip"": ""10.204.24.10""}"
EV-09842,SOC-002,2026-08-05T04:18:05.457306Z,auth_failure,SIEM,ASSET-01682,DEV-00016,,MEDIUM,auth_failure observed on workstation-0688,"{""src_ip"": ""10.9.191.95""}"
EV-02056,SOC-002,2026-08-05T04:25:44.491421Z,privilege_escalation,EDR,ASSET-02668,DEV-00022,,MEDIUM,privilege_escalation observed on network-device-1674,"{""src_ip"": ""10.211.60.27""}"
EV-01977,SOC-001,2026-08-05T04:26:04.596078Z,email_gateway_hit,IDS,ASSET-00405,DEV-00012,,HIGH,email_gateway_hit observed on cloud-instance-0404,"{""src_ip"": ""10.32.54.154""}"
EV-08834,SOC-002,2026-08-05T04:28:10.199029Z,auth_success,EDR,ASSET-01930,DEV-00022,,MEDIUM,auth_success observed on iot-0936,"{""src_ip"": ""10.181.44.254""}"
EV-08201,SOC-001,2026-08-05T04:30:44.143580Z,process_create,SIEM,ASSET-00722,DEV-00011,,INFO,process_create observed on database-0721,"{""src_ip"": ""10.7.128.92""}"
EV-09657,SOC-002,2026-08-05T04:32:22.593241Z,auth_success,CASE_MANAGEMENT,ASSET-02091,DEV-00018,,INFO,auth_success observed on iot-1097,"{""src_ip"": ""10.182.135.160""}"
EV-09514,SOC-001,2026-08-05T04:33:09.982328Z,privilege_escalation,CASE_MANAGEMENT,ASSET-00342,DEV-00006,,LOW,privilege_escalation observed on workstation-0341,"{""src_ip"": ""10.53.79.48""}"
EV-06779,SOC-001,2026-08-05T04:35:50.597665Z,usb_insert,IDS,ASSET-00164,DEV-00002,,MEDIUM,usb_insert observed on cloud-instance-0163,"{""src_ip"": ""10.228.221.164""}"
EV-07184,SOC-001,2026-08-05T04:41:22.550639Z,usb_insert,FIREWALL,ASSET-00293,DEV-00003,,INFO,usb_insert observed on network-device-0292,"{""src_ip"": ""10.66.126.177""}"
EV-03116,SOC-001,2026-08-05T04:45:10.736984Z,network_connection,CASE_MANAGEMENT,ASSET-00144,DEV-00005,,LOW,network_connection observed on network-device-0143,"{""src_ip"": ""10.244.196.241""}"
EV-01508,SOC-002,2026-08-05T04:45:48.285395Z,port_scan,CASE_MANAGEMENT,ASSET-01043,DEV-00020,,HIGH,port_scan observed on server-0049,"{""src_ip"": ""10.241.130.100""}"
EV-09439,SOC-001,2026-08-05T04:46:07.773665Z,usb_insert,CASE_MANAGEMENT,ASSET-00204,DEV-00010,,MEDIUM,usb_insert observed on iot-0203,"{""src_ip"": ""10.24.131.136""}"
EV-09526,SOC-002,2026-08-05T04:46:10.622436Z,process_create,CASE_MANAGEMENT,ASSET-02003,DEV-00020,,MEDIUM,process_create observed on database-1009,"{""src_ip"": ""10.179.62.146""}"
EV-05707,SOC-001,2026-08-05T04:48:28.375196Z,port_scan,IDS,ASSET-00465,DEV-00007,,CRITICAL,port_scan observed on cloud-instance-0464,"{""src_ip"": ""10.34.176.174""}"
EV-07378,SOC-001,2026-08-05T04:49:05.611675Z,usb_insert,CASE_MANAGEMENT,ASSET-00324,DEV-00010,,LOW,usb_insert observed on iot-0323,"{""src_ip"": ""10.187.55.193""}"
EV-03955,SOC-001,2026-08-05T04:49:39.807418Z,process_create,CASE_MANAGEMENT,ASSET-00704,DEV-00010,,LOW,process_create observed on iot-0703,"{""src_ip"": ""10.109.163.44""}"
EV-01217,SOC-002,2026-08-05T04:53:11.332600Z,auth_success,EDR,ASSET-01374,DEV-00021,,LOW,auth_success observed on network-device-0380,"{""src_ip"": ""10.229.213.110""}"
EV-09544,SOC-002,2026-08-05T04:55:13.036916Z,network_connection,EDR,ASSET-01070,DEV-00021,,LOW,network_connection observed on server-0076,"{""src_ip"": ""10.176.42.134""}"
EV-09917,SOC-001,2026-08-05T05:01:24.627678Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00333,DEV-00010,,LOW,email_gateway_hit observed on iot-0332,"{""src_ip"": ""10.61.10.91""}"
EV-05448,SOC-001,2026-08-05T05:02:06.201812Z,email_gateway_hit,CASE_MANAGEMENT,ASSET-00343,DEV-00005,,HIGH,email_gateway_hit observed on database-0342,"{""src_ip"": ""10.216.87.167""}"
EV-05636,SOC-002,2026-08-05T05:03:10.123339Z,file_write,EDR,ASSET-02524,DEV-00021,,INFO,file_write observed on workstation-1530,"{""src_ip"": ""10.91.64.138""}"
EV-05536,SOC-002,2026-08-05T05:04:11.887881Z,usb_insert,CASE_MANAGEMENT,ASSET-01234,DEV-00019,,LOW,usb_insert observed on server-0240,"{""src_ip"": ""10.83.161.105""}"
EV-01883,SOC-001,2026-08-05T05:05:13.603791Z,auth_failure,IDS,ASSET-00774,DEV-00007,,HIGH,auth_failure observed on iot-0773,"{""src_ip"": ""10.210.127.133""}"
EV-00888,SOC-001,2026-08-05T05:08:06.487618Z,dns_query,IDS,ASSET-00964,DEV-00007,,MEDIUM,dns_query observed on iot-0963,"{""src_ip"": ""10.158.109.184""}"
EV-00899,SOC-001,2026-08-05T05:10:39.492171Z,email_gateway_hit,IDS,ASSET-00123,DEV-00007,,INFO,email_gateway_hit observed on network-device-0122,"{""src_ip"": ""10.63.111.196""}"
EV-04971,SOC-002,2026-08-05T05:11:05.896132Z,port_scan,SIEM,ASSET-01160,DEV-00016,,INFO,port_scan observed on network-device-0166,"{""src_ip"": ""10.121.186.249""}"
EV-01664,SOC-001,2026-08-05T05:11:25.285168Z,dns_query,FIREWALL,ASSET-00075,DEV-00003,,LOW,dns_query observed on iot-0074,"{""src_ip"": ""10.2.95.38""}"
EV-01537,SOC-002,2026-08-05T05:12:02.205465Z,dns_query,EDR,ASSET-02286,DEV-00021,,LOW,dns_query observed on workstation-1292,"{""src_ip"": ""10.232.27.105""}"
EV-01624,SOC-001,2026-08-05T05:17:52.063390Z,auth_success,CASE_MANAGEMENT,ASSET-00923,DEV-00005,,INFO,auth_success observed on cloud-instance-0922,"{""src_ip"": ""10.16.140.21""}"
EV-08068,SOC-001,2026-08-05T05:19:15.046137Z,auth_failure,CASE_MANAGEMENT,ASSET-00376,DEV-00001,,MEDIUM,auth_failure observed on cloud-instance-0375,"{""src_ip"": ""10.63.170.46""}"
EV-02597,SOC-001,2026-08-05T05:39:17.915677Z,file_write,SIEM,ASSET-00765,DEV-00004,,MEDIUM,file_write observed on cloud-instance-0764,"{""src_ip"": ""10.154.254.94""}"
EV-08213,SOC-002,2026-08-05T05:40:21.126797Z,process_create,IDS,ASSET-02184,DEV-00014,,LOW,process_create observed on network-device-1190,"{""src_ip"": ""10.26.184.141""}"
EV-09899,SOC-001,2026-08-05T05:43:56.629352Z,usb_insert,SIEM,ASSET-00827,DEV-00011,,MEDIUM,usb_insert observed on server-0826,"{""src_ip"": ""10.193.125.149""}"
EV-09642,SOC-001,2026-08-05T05:45:54.938696Z,usb_insert,CASE_MANAGEMENT,ASSET-00024,DEV-00006,,LOW,usb_insert observed on iot-0023,"{""src_ip"": ""10.73.153.171""}"
EV-06722,SOC-001,2026-08-05T05:48:18.476844Z,file_write,CASE_MANAGEMENT,ASSET-00033,DEV-00005,,LOW,file_write observed on iot-0032,"{""src_ip"": ""10.195.61.202""}"
EV-05697,SOC-002,2026-08-05T05:52:03.061723Z,process_create,CASE_MANAGEMENT,ASSET-01759,DEV-00018,,LOW,process_create observed on workstation-0765,"{""src_ip"": ""10.179.94.218""}"
EV-06142,SOC-002,2026-08-05T05:55:38.401844Z,dns_query,EDR,ASSET-02496,DEV-00023,,INFO,dns_query observed on database-1502,"{""src_ip"": ""10.213.213.167""}"
EV-07924,SOC-002,2026-08-05T05:56:11.110208Z,auth_failure,CASE_MANAGEMENT,ASSET-01404,DEV-00015,,MEDIUM,auth_failure observed on workstation-0410,"{""src_ip"": ""10.246.81.205""}"
EV-02863,SOC-002,2026-08-05T05:57:46.994961Z,auth_success,FIREWALL,ASSET-01677,DEV-00024,,LOW,auth_success observed on database-0683,"{""src_ip"": ""10.241.75.176""}"
EV-01046,SOC-002,2026-08-05T06:00:03.101219Z,file_write,CASE_MANAGEMENT,ASSET-01623,DEV-00020,,HIGH,file_write observed on workstation-0629,"{""src_ip"": ""10.166.190.153""}"
EV-05578,SOC-001,2026-08-05T06:01:53.386715Z,file_write,IDS,ASSET-00045,DEV-00007,,LOW,file_write observed on iot-0044,"{""src_ip"": ""10.133.21.202""}"
