asset_id,soc_id,hostname,asset_type,ip_address,criticality,business_unit,owner,status
ASSET-00781,SOC-001,database-0780,DATABASE,190.206.210.26,CRITICAL,HR,owner-21@corp.internal,ACTIVE
ASSET-00782,SOC-001,workstation-0781,WORKSTATION,162.221.34.213,LOW,Finance,owner-22@corp.internal,ACTIVE
ASSET-00783,SOC-001,network-device-0782,NETWORK_DEVICE,2.234.210.223,HIGH,Engineering,owner-5@corp.internal,ACTIVE
ASSET-00784,SOC-001,database-0783,DATABASE,65.180.85.184,LOW,Research,owner-1@corp.internal,ACTIVE
ASSET-00785,SOC-001,server-0784,SERVER,98.204.198.4,MEDIUM,Operations,owner-11@corp.internal,ACTIVE
ASSET-00786,SOC-001,network-device-0785,NETWORK_DEVICE,126.58.159.7,LOW,HR,owner-35@corp.internal,ACTIVE
ASSET-00787,SOC-001,network-device-0786,NETWORK_DEVICE,25.247.56.203,LOW,Sales,owner-15@corp.internal,ACTIVE
ASSET-00788,SOC-001,workstation-0787,WORKSTATION,115.135.146.138,CRITICAL,Finance,owner-19@corp.internal,ACTIVE
ASSET-00789,SOC-001,server-0788,SERVER,81.151.110.117,HIGH,Finance,owner-5@corp.internal,ACTIVE
ASSET-00790,SOC-001,database-0789,DATABASE,43.140.3.191,LOW,Engineering,owner-5@corp.internal,ACTIVE
ASSET-00791,SOC-001,cloud-instance-0790,CLOUD_INSTANCE,241.28.10.197,LOW,Finance,owner-22@corp.internal,ACTIVE
ASSET-00792,SOC-001,cloud-instance-0791,CLOUD_INSTANCE,252.59.13.229,MEDIUM,Operations,owner-2@corp.internal,ACTIVE
ASSET-00793,SOC-001,network-device-0792,NETWORK_DEVICE,241.67.229.69,MEDIUM,Sales,owner-28@corp.internal,ACTIVE
ASSET-00794,SOC-001,workstation-0793,WORKSTATION,13.181.212.65,HIGH,Engineering,owner-13@corp.internal,ACTIVE
ASSET-00795,SOC-001,network-device-0794,NETWORK_DEVICE,178.123.123.180,MEDIUM,Research,owner-35@corp.internal,ACTIVE
ASSET-00796,SOC-001,database-0795,DATABASE,169.28.241.146,HIGH,Engineering,owner-7@corp.internal,ACTIVE
ASSET-00797,SOC-001,server-0796,SERVER,100.149.61.95,MEDIUM,Operations,owner-10@corp.internal,ACTIVE
ASSET-00798,SOC-001,server-0797,SERVER,92.95.72.212,CRITICAL,Finance,owner-19@corp.internal,ACTIVE
ASSET-00799,SOC-001,iot-0798,IOT,160.5.245.225,MEDIUM,Engineering,owner-7@corp.internal,ACTIVE
ASSET-00800,SOC-001,server-0799,SERVER,52.250.222.225,HIGH,HR,owner-6@corp.internal,ACTIVE
ASSET-00801,SOC-001,network-device-0800,NETWORK_DEVICE,216.1.64.4,HIGH,Operations,owner-31@corp.internal,ACTIVE
ASSET-00802,SOC-001,network-device-0801,NETWORK_DEVICE,229.22.176.212,MEDIUM,Finance,owner-35@corp.internal,ACTIVE
ASSET-00803,SOC-001,network-device-0802,NETWORK_DEVICE,47.84.96.51,MEDIUM,Operations,owner-24@corp.internal,ACTIVE
ASSET-00804,SOC-001,workstation-0803,WORKSTATION,114.30.84.25,CRITICAL,Operations,owner-30@corp.internal,ACTIVE
ASSET-00805,SOC-001,database-0804,DATABASE,57.235.3.138,LOW,Sales,owner-4@corp.internal,ACTIVE
ASSET-00806,SOC-001,workstation-0805,WORKSTATION,192.146.123.116,MEDIUM,Finance,owner-6@corp.internal,ACTIVE
ASSET-00807,SOC-001,iot-0806,IOT,88.2.182.64,LOW,Operations,owner-38@corp.internal,ACTIVE
ASSET-00808,SOC-001,workstation-0807,WORKSTATION,141.184.218.223,CRITICAL,Operations,owner-34@corp.internal,ACTIVE
ASSET-00809,SOC-001,network-device-0808,NETWORK_DEVICE,247.51.96.148,MEDIUM,Operations,owner-37@corp.internal,ACTIVE
ASSET-00810,SOC-001,workstation-0809,WORKSTATION,121.236.83.60,HIGH,Operations,owner-3@corp.internal,ACTIVE
ASSET-00811,SOC-001,cloud-instance-0810,CLOUD_INSTANCE,146.59.120.32,LOW,Sales,owner-40@corp.internal,ACTIVE
ASSET-00812,SOC-001,workstation-0811,WORKSTATION,30.202.202.233,LOW,Operations,owner-12@corp.internal,ACTIVE
ASSET-00813,SOC-001,workstation-0812,WORKSTATION,248.223.204.58,HIGH,Engineering,owner-9@corp.internal,ACTIVE
ASSET-00814,SOC-001,server-0813,SERVER,108.98.76.44,CRITICAL,Research,owner-28@corp.internal,ACTIVE
ASSET-00815,SOC-001,workstation-0814,WORKSTATION,255.77.9.48,LOW,Engineering,owner-39@corp.internal,ACTIVE
ASSET-00816,SOC-001,database-0815,DATABASE,81.219.26.55,LOW,Finance,owner-6@corp.internal,ACTIVE
ASSET-00817,SOC-001,network-device-0816,NETWORK_DEVICE,142.109.226.99,MEDIUM,HR,owner-18@corp.internal,ACTIVE
ASSET-00818,SOC-001,cloud-instance-0817,CLOUD_INSTANCE,117.73.201.249,LOW,Finance,owner-40@corp.internal,ACTIVE
ASSET-00819,SOC-001,cloud-instance-0818,CLOUD_INSTANCE,133.198.159.191,LOW,Finance,owner-27@corp.internal,ACTIVE
ASSET-00820,SOC-001,workstation-0819,WORKSTATION,37.240.107.10,MEDIUM,Sales,owner-7@corp.internal,ACTIVE
ASSET-00821,SOC-001,server-0820,SERVER,144.12.10.247,LOW,HR,owner-35@corp.internal,ACTIVE
ASSET-00822,SOC-001,database-0821,DATABASE,224.189.161.238,MEDIUM,Operations,owner-32@corp.internal,ACTIVE
ASSET-00823,SOC-001,cloud-instance-0822,CLOUD_INSTANCE,155.228.241.159,MEDIUM,Engineering,owner-18@corp.internal,ACTIVE
ASSET-00824,SOC-001,network-device-0823,NETWORK_DEVICE,36.211.135.81,MEDIUM,Research,owner-26@corp.internal,ACTIVE
ASSET-00825,SOC-001,server-0824,SERVER,101.82.172.83,LOW,HR,owner-16@corp.internal,ACTIVE
ASSET-00826,SOC-001,server-0825,SERVER,190.233.117.218,MEDIUM,HR,owner-24@corp.internal,ACTIVE
ASSET-00827,SOC-001,server-0826,SERVER,86.126.100.46,LOW,HR,owner-20@corp.internal,ACTIVE
ASSET-00828,SOC-001,database-0827,DATABASE,215.196.202.237,MEDIUM,Research,owner-7@corp.internal,ACTIVE
ASSET-00829,SOC-001,workstation-0828,WORKSTATION,34.103.22.227,MEDIUM,Research,owner-29@corp.internal,ACTIVE
ASSET-00830,SOC-001,database-0829,DATABASE,68.248.181.60,LOW,Sales,owner-6@corp.internal,ACTIVE
ASSET-00831,SOC-001,workstation-0830,WORKSTATION,113.20.86.222,HIGH,Operations,owner-32@corp.internal,ACTIVE
ASSET-00832,SOC-001,cloud-instance-0831,CLOUD_INSTANCE,222.0.24.170,MEDIUM,Finance,owner-33@corp.internal,ACTIVE
ASSET-00833,SOC-001,workstation-0832,WORKSTATION,16.204.70.4,MEDIUM,Sales,owner-26@corp.internal,ACTIVE
ASSET-00834,SOC-001,workstation-0833,WORKSTATION,199.207.236.168,LOW,Sales,owner-2@corp.internal,ACTIVE
ASSET-00835,SOC-001,workstation-0834,WORKSTATION,49.88.241.251,LOW,Engineering,owner-4@corp.internal,ACTIVE
ASSET-00836,SOC-001,workstation-0835,WORKSTATION,8.119.88.4,MEDIUM,HR,owner-13@corp.internal,ACTIVE
ASSET-00837,SOC-001,database-0836,DATABASE,94.76.79.209,LOW,Sales,owner-26@corp.internal,ACTIVE
ASSET-00838,SOC-001,iot-0837,IOT,236.78.140.187,HIGH,Finance,owner-16@corp.internal,ACTIVE
ASSET-00839,SOC-001,database-0838,DATABASE,125.33.32.173,MEDIUM,Engineering,owner-31@corp.internal,ACTIVE
ASSET-00840,SOC-001,cloud-instance-0839,CLOUD_INSTANCE,141.36.52.249,MEDIUM,Engineering,owner-17@corp.internal,ACTIVE
ASSET-00841,SOC-001,iot-0840,IOT,212.179.232.207,MEDIUM,HR,owner-2@corp.internal,ACTIVE
ASSET-00842,SOC-001,network-device-0841,NETWORK_DEVICE,12.181.238.92,HIGH,Sales,owner-14@corp.internal,ACTIVE
ASSET-00843,SOC-001,workstation-0842,WORKSTATION,165.186.176.80,HIGH,Engineering,owner-18@corp.internal,ACTIVE
ASSET-00844,SOC-001,iot-0843,IOT,104.213.118.184,MEDIUM,Research,owner-1@corp.internal,ACTIVE
ASSET-00845,SOC-001,network-device-0844,NETWORK_DEVICE,233.89.19.127,HIGH,Engineering,owner-39@corp.internal,ACTIVE
ASSET-00846,SOC-001,server-0845,SERVER,57.72.254.34,HIGH,HR,owner-18@corp.internal,ACTIVE
ASSET-00847,SOC-001,network-device-0846,NETWORK_DEVICE,229.62.95.76,MEDIUM,HR,owner-30@corp.internal,ACTIVE
ASSET-00848,SOC-001,database-0847,DATABASE,55.220.140.120,MEDIUM,Research,owner-34@corp.internal,ACTIVE
ASSET-00849,SOC-001,cloud-instance-0848,CLOUD_INSTANCE,101.171.201.255,MEDIUM,Finance,owner-33@corp.internal,ACTIVE
ASSET-00850,SOC-001,iot-0849,IOT,247.107.151.35,LOW,HR,owner-36@corp.internal,ACTIVE
ASSET-00851,SOC-001,iot-0850,IOT,152.1.122.47,MEDIUM,HR,owner-7@corp.internal,ACTIVE
ASSET-00852,SOC-001,network-device-0851,NETWORK_DEVICE,16.87.160.2,MEDIUM,HR,owner-21@corp.internal,ACTIVE
ASSET-00853,SOC-001,database-0852,DATABASE,66.218.134.9,MEDIUM,Research,owner-20@corp.internal,ACTIVE
ASSET-00854,SOC-001,workstation-0853,WORKSTATION,38.97.196.38,MEDIUM,Engineering,owner-4@corp.internal,ACTIVE
ASSET-00855,SOC-001,cloud-instance-0854,CLOUD_INSTANCE,103.114.254.159,MEDIUM,Research,owner-9@corp.internal,ACTIVE
ASSET-00856,SOC-001,iot-0855,IOT,6.132.60.134,MEDIUM,HR,owner-17@corp.internal,ACTIVE
ASSET-00857,SOC-001,network-device-0856,NETWORK_DEVICE,103.147.203.9,MEDIUM,Finance,owner-38@corp.internal,ACTIVE
ASSET-00858,SOC-001,iot-0857,IOT,254.168.46.58,MEDIUM,Engineering,owner-22@corp.internal,ACTIVE
ASSET-00859,SOC-001,iot-0858,IOT,182.159.94.171,HIGH,Sales,owner-31@corp.internal,ACTIVE
ASSET-00860,SOC-001,iot-0859,IOT,91.198.119.202,MEDIUM,Engineering,owner-36@corp.internal,ACTIVE
ASSET-00861,SOC-001,workstation-0860,WORKSTATION,75.53.110.154,CRITICAL,Engineering,owner-17@corp.internal,ACTIVE
ASSET-00862,SOC-001,iot-0861,IOT,206.239.159.168,MEDIUM,Engineering,owner-22@corp.internal,ACTIVE
ASSET-00863,SOC-001,iot-0862,IOT,22.220.90.110,HIGH,Engineering,owner-20@corp.internal,ACTIVE
ASSET-00864,SOC-001,network-device-0863,NETWORK_DEVICE,201.192.75.125,LOW,HR,owner-17@corp.internal,ACTIVE
ASSET-00865,SOC-001,cloud-instance-0864,CLOUD_INSTANCE,75.70.239.51,MEDIUM,Finance,owner-31@corp.internal,ACTIVE
ASSET-00866,SOC-001,server-0865,SERVER,221.203.244.188,MEDIUM,Sales,owner-40@corp.internal,ACTIVE
ASSET-00867,SOC-001,server-0866,SERVER,120.227.99.151,LOW,Sales,owner-8@corp.internal,ACTIVE
ASSET-00868,SOC-001,iot-0867,IOT,97.181.18.237,MEDIUM,Operations,owner-4@corp.internal,ACTIVE
ASSET-00869,SOC-001,workstation-0868,WORKSTATION,35.42.94.130,LOW,HR,owner-27@corp.internal,ACTIVE
ASSET-00870,SOC-001,cloud-instance-0869,CLOUD_INSTANCE,228.145.127.125,LOW,Operations,owner-10@corp.internal,ACTIVE
ASSET-00871,SOC-001,database-0870,DATABASE,220.197.217.117,LOW,Finance,owner-32@corp.internal,ACTIVE
ASSET-00872,SOC-001,database-0871,DATABASE,161.139.93.21,LOW,HR,owner-4@corp.internal,ACTIVE
ASSET-00873,SOC-001,server-0872,SERVER,115.185.194.172,HIGH,Engineering,owner-37@corp.internal,ACTIVE
ASSET-00874,SOC-001,workstation-0873,WORKSTATION,125.84.236.130,LOW,Finance,owner-9@corp.internal,ACTIVE
ASSET-00875,SOC-001,cloud-instance-0874,CLOUD_INSTANCE,111.7.182.15,MEDIUM,Operations,owner-28@corp.internal,ACTIVE
ASSET-00876,SOC-001,network-device-0875,NETWORK_DEVICE,98.33.6.112,CRITICAL,Sales,owner-13@corp.internal,ACTIVE
ASSET-00877,SOC-001,iot-0876,IOT,95.131.146.213,LOW,HR,owner-34@corp.internal,ACTIVE
ASSET-00878,SOC-001,workstation-0877,WORKSTATION,4.150.38.186,MEDIUM,Research,owner-16@corp.internal,ACTIVE
ASSET-00879,SOC-001,workstation-0878,WORKSTATION,177.138.214.125,LOW,HR,owner-9@corp.internal,ACTIVE
ASSET-00880,SOC-001,server-0879,SERVER,98.48.93.39,MEDIUM,HR,owner-11@corp.internal,ACTIVE
ASSET-00881,SOC-001,server-0880,SERVER,210.231.109.235,CRITICAL,HR,owner-30@corp.internal,ACTIVE
ASSET-00882,SOC-001,iot-0881,IOT,133.49.159.15,MEDIUM,HR,owner-28@corp.internal,ACTIVE
ASSET-00883,SOC-001,iot-0882,IOT,254.215.71.190,HIGH,Operations,owner-23@corp.internal,ACTIVE
ASSET-00884,SOC-001,workstation-0883,WORKSTATION,42.53.206.48,LOW,Operations,owner-2@corp.internal,ACTIVE
ASSET-00885,SOC-001,workstation-0884,WORKSTATION,57.109.31.251,LOW,Engineering,owner-14@corp.internal,ACTIVE
ASSET-00886,SOC-001,iot-0885,IOT,5.156.27.160,MEDIUM,Engineering,owner-8@corp.internal,ACTIVE
ASSET-00887,SOC-001,database-0886,DATABASE,182.11.79.135,MEDIUM,Finance,owner-25@corp.internal,ACTIVE
ASSET-00888,SOC-001,iot-0887,IOT,65.123.102.52,LOW,Sales,owner-4@corp.internal,ACTIVE
ASSET-00889,SOC-001,cloud-instance-0888,CLOUD_INSTANCE,254.163.93.55,CRITICAL,Finance,owner-2@corp.internal,ACTIVE
ASSET-00890,SOC-001,server-0889,SERVER,176.147.112.133,HIGH,Operations,owner-25@corp.internal,ACTIVE
ASSET-00891,SOC-001,server-0890,SERVER,140.26.178.199,HIGH,Research,owner-10@corp.internal,ACTIVE
ASSET-00892,SOC-001,workstation-0891,WORKSTATION,177.248.26.217,MEDIUM,Finance,owner-20@corp.internal,ACTIVE
ASSET-00893,SOC-001,network-device-0892,NETWORK_DEVICE,169.98.217.150,HIGH,Sales,owner-18@corp.internal,ACTIVE
ASSET-00894,SOC-001,cloud-instance-0893,CLOUD_INSTANCE,155.10.218.11,LOW,Operations,owner-7@corp.internal,ACTIVE
ASSET-00895,SOC-001,cloud-instance-0894,CLOUD_INSTANCE,184.1.16.38,MEDIUM,HR,owner-8@corp.internal,ACTIVE
ASSET-00896,SOC-001,server-0895,SERVER,127.107.211.198,HIGH,Engineering,owner-17@corp.internal,ACTIVE
ASSET-00897,SOC-001,cloud-instance-0896,CLOUD_INSTANCE,249.30.95.205,HIGH,Research,owner-27@corp.internal,ACTIVE
ASSET-00898,SOC-001,database-0897,DATABASE,41.14.62.137,CRITICAL,Operations,owner-14@corp.internal,ACTIVE
ASSET-00899,SOC-001,iot-0898,IOT,238.225.60.174,MEDIUM,Engineering,owner-1@corp.internal,ACTIVE
ASSET-00900,SOC-001,server-0899,SERVER,171.240.38.62,CRITICAL,Finance,owner-37@corp.internal,ACTIVE
ASSET-00901,SOC-001,iot-0900,IOT,126.125.154.25,HIGH,Finance,owner-33@corp.internal,ACTIVE
ASSET-00902,SOC-001,server-0901,SERVER,185.59.119.12,LOW,HR,owner-15@corp.internal,ACTIVE
ASSET-00903,SOC-001,network-device-0902,NETWORK_DEVICE,253.25.53.204,LOW,HR,owner-30@corp.internal,ACTIVE
ASSET-00904,SOC-001,server-0903,SERVER,25.141.19.164,LOW,Finance,owner-19@corp.internal,ACTIVE
ASSET-00905,SOC-001,database-0904,DATABASE,205.53.102.239,MEDIUM,Operations,owner-8@corp.internal,ACTIVE
ASSET-00906,SOC-001,server-0905,SERVER,217.235.64.76,LOW,Finance,owner-1@corp.internal,ACTIVE
ASSET-00907,SOC-001,workstation-0906,WORKSTATION,169.209.162.142,MEDIUM,HR,owner-23@corp.internal,ACTIVE
ASSET-00908,SOC-001,network-device-0907,NETWORK_DEVICE,244.128.185.30,MEDIUM,Research,owner-6@corp.internal,ACTIVE
ASSET-00909,SOC-001,database-0908,DATABASE,208.161.127.232,MEDIUM,Finance,owner-26@corp.internal,ACTIVE
ASSET-00910,SOC-001,network-device-0909,NETWORK_DEVICE,246.89.241.136,MEDIUM,Operations,owner-31@corp.internal,ACTIVE
ASSET-00911,SOC-001,network-device-0910,NETWORK_DEVICE,166.26.205.142,LOW,Engineering,owner-8@corp.internal,ACTIVE
ASSET-00912,SOC-001,workstation-0911,WORKSTATION,178.56.48.86,LOW,Engineering,owner-7@corp.internal,ACTIVE
ASSET-00913,SOC-001,network-device-0912,NETWORK_DEVICE,233.70.40.32,MEDIUM,Sales,owner-29@corp.internal,ACTIVE
ASSET-00914,SOC-001,workstation-0913,WORKSTATION,156.127.172.166,MEDIUM,HR,owner-40@corp.internal,ACTIVE
ASSET-00915,SOC-001,server-0914,SERVER,220.209.196.19,MEDIUM,Research,owner-9@corp.internal,ACTIVE
ASSET-00916,SOC-001,network-device-0915,NETWORK_DEVICE,235.159.51.203,MEDIUM,Operations,owner-29@corp.internal,ACTIVE
ASSET-00917,SOC-001,server-0916,SERVER,16.54.202.129,HIGH,HR,owner-1@corp.internal,ACTIVE
ASSET-00918,SOC-001,iot-0917,IOT,222.75.6.30,MEDIUM,Research,owner-37@corp.internal,ACTIVE
ASSET-00919,SOC-001,iot-0918,IOT,144.164.164.33,HIGH,Research,owner-22@corp.internal,ACTIVE
ASSET-00920,SOC-001,cloud-instance-0919,CLOUD_INSTANCE,133.234.22.224,MEDIUM,Sales,owner-7@corp.internal,ACTIVE
ASSET-00921,SOC-001,network-device-0920,NETWORK_DEVICE,169.102.10.90,LOW,Operations,owner-23@corp.internal,ACTIVE
ASSET-00922,SOC-001,iot-0921,IOT,173.33.180.204,MEDIUM,Engineering,owner-36@corp.internal,ACTIVE
ASSET-00923,SOC-001,cloud-instance-0922,CLOUD_INSTANCE,13.248.11.137,CRITICAL,Engineering,owner-33@corp.internal,ACTIVE
ASSET-00924,SOC-001,network-device-0923,NETWORK_DEVICE,218.20.58.71,MEDIUM,Engineering,owner-5@corp.internal,ACTIVE
ASSET-00925,SOC-001,network-device-0924,NETWORK_DEVICE,82.21.14.216,HIGH,HR,owner-4@corp.internal,ACTIVE
ASSET-00926,SOC-001,cloud-instance-0925,CLOUD_INSTANCE,57.3.75.101,MEDIUM,Operations,owner-26@corp.internal,ACTIVE
ASSET-00927,SOC-001,workstation-0926,WORKSTATION,20.46.61.240,MEDIUM,Sales,owner-29@corp.internal,ACTIVE
ASSET-00928,SOC-001,server-0927,SERVER,219.73.110.109,MEDIUM,HR,owner-8@corp.internal,ACTIVE
ASSET-00929,SOC-001,network-device-0928,NETWORK_DEVICE,190.199.251.17,MEDIUM,Finance,owner-26@corp.internal,ACTIVE
ASSET-00930,SOC-001,network-device-0929,NETWORK_DEVICE,9.44.72.1,MEDIUM,Finance,owner-6@corp.internal,ACTIVE
ASSET-00931,SOC-001,cloud-instance-0930,CLOUD_INSTANCE,246.146.100.26,MEDIUM,HR,owner-33@corp.internal,ACTIVE
ASSET-00932,SOC-001,cloud-instance-0931,CLOUD_INSTANCE,52.244.52.4,MEDIUM,Operations,owner-22@corp.internal,ACTIVE
ASSET-00933,SOC-001,database-0932,DATABASE,211.71.148.204,CRITICAL,Engineering,owner-30@corp.internal,ACTIVE
ASSET-00934,SOC-001,database-0933,DATABASE,143.102.11.189,LOW,Sales,owner-31@corp.internal,ACTIVE
ASSET-00935,SOC-001,iot-0934,IOT,168.60.28.43,MEDIUM,Operations,owner-8@corp.internal,ACTIVE
ASSET-00936,SOC-001,server-0935,SERVER,194.98.202.208,MEDIUM,Finance,owner-22@corp.internal,ACTIVE
ASSET-00937,SOC-001,database-0936,DATABASE,212.115.69.52,MEDIUM,HR,owner-36@corp.internal,ACTIVE
ASSET-00938,SOC-001,cloud-instance-0937,CLOUD_INSTANCE,95.183.71.78,LOW,Finance,owner-11@corp.internal,ACTIVE
ASSET-00939,SOC-001,network-device-0938,NETWORK_DEVICE,35.244.122.85,LOW,Research,owner-27@corp.internal,ACTIVE
ASSET-00940,SOC-001,server-0939,SERVER,65.25.26.167,MEDIUM,Engineering,owner-8@corp.internal,ACTIVE
ASSET-00941,SOC-001,network-device-0940,NETWORK_DEVICE,55.48.223.186,MEDIUM,Engineering,owner-22@corp.internal,ACTIVE
ASSET-00942,SOC-001,server-0941,SERVER,193.212.138.16,MEDIUM,Research,owner-38@corp.internal,ACTIVE
ASSET-00943,SOC-001,server-0942,SERVER,197.171.78.87,LOW,Operations,owner-38@corp.internal,ACTIVE
ASSET-00944,SOC-001,cloud-instance-0943,CLOUD_INSTANCE,34.119.129.97,LOW,Finance,owner-34@corp.internal,ACTIVE
ASSET-00945,SOC-001,iot-0944,IOT,12.111.48.81,MEDIUM,Operations,owner-38@corp.internal,ACTIVE
ASSET-00946,SOC-001,network-device-0945,NETWORK_DEVICE,236.163.145.212,MEDIUM,Engineering,owner-38@corp.internal,ACTIVE
ASSET-00947,SOC-001,workstation-0946,WORKSTATION,187.1.178.165,LOW,Finance,owner-25@corp.internal,ACTIVE
ASSET-00948,SOC-001,iot-0947,IOT,153.189.98.64,MEDIUM,HR,owner-33@corp.internal,ACTIVE
ASSET-00949,SOC-001,network-device-0948,NETWORK_DEVICE,107.45.156.204,LOW,Research,owner-16@corp.internal,ACTIVE
ASSET-00950,SOC-001,database-0949,DATABASE,101.218.206.208,LOW,HR,owner-29@corp.internal,ACTIVE
ASSET-00951,SOC-001,workstation-0950,WORKSTATION,35.95.195.213,MEDIUM,Research,owner-33@corp.internal,ACTIVE
ASSET-00952,SOC-001,database-0951,DATABASE,215.211.185.217,LOW,HR,owner-36@corp.internal,ACTIVE
ASSET-00953,SOC-001,iot-0952,IOT,55.163.195.10,HIGH,Sales,owner-19@corp.internal,ACTIVE
ASSET-00954,SOC-001,iot-0953,IOT,88.101.40.230,LOW,Engineering,owner-12@corp.internal,ACTIVE
ASSET-00955,SOC-001,cloud-instance-0954,CLOUD_INSTANCE,138.224.184.160,MEDIUM,HR,owner-8@corp.internal,ACTIVE
ASSET-00956,SOC-001,database-0955,DATABASE,143.241.152.134,MEDIUM,Sales,owner-27@corp.internal,ACTIVE
ASSET-00957,SOC-001,iot-0956,IOT,191.116.83.28,LOW,Sales,owner-19@corp.internal,ACTIVE
ASSET-00958,SOC-001,network-device-0957,NETWORK_DEVICE,206.237.15.252,CRITICAL,Finance,owner-2@corp.internal,ACTIVE
ASSET-00959,SOC-001,network-device-0958,NETWORK_DEVICE,37.52.33.188,CRITICAL,Finance,owner-13@corp.internal,ACTIVE
ASSET-00960,SOC-001,database-0959,DATABASE,192.12.32.12,LOW,HR,owner-17@corp.internal,ACTIVE
ASSET-00961,SOC-001,workstation-0960,WORKSTATION,214.225.186.0,CRITICAL,HR,owner-14@corp.internal,ACTIVE
ASSET-00962,SOC-001,cloud-instance-0961,CLOUD_INSTANCE,8.69.59.47,MEDIUM,Operations,owner-7@corp.internal,ACTIVE
ASSET-00963,SOC-001,cloud-instance-0962,CLOUD_INSTANCE,222.55.144.251,MEDIUM,Sales,owner-15@corp.internal,ACTIVE
ASSET-00964,SOC-001,iot-0963,IOT,165.169.158.188,MEDIUM,Engineering,owner-33@corp.internal,ACTIVE
ASSET-00965,SOC-001,iot-0964,IOT,73.162.175.222,MEDIUM,Finance,owner-25@corp.internal,ACTIVE
ASSET-00966,SOC-001,network-device-0965,NETWORK_DEVICE,106.164.21.181,LOW,Research,owner-21@corp.internal,ACTIVE
ASSET-00967,SOC-001,cloud-instance-0966,CLOUD_INSTANCE,13.197.251.6,CRITICAL,HR,owner-13@corp.internal,ACTIVE
ASSET-00968,SOC-001,cloud-instance-0967,CLOUD_INSTANCE,222.108.243.107,LOW,Operations,owner-15@corp.internal,ACTIVE
ASSET-00969,SOC-001,iot-0968,IOT,180.98.146.20,LOW,HR,owner-38@corp.internal,ACTIVE
ASSET-00970,SOC-001,cloud-instance-0969,CLOUD_INSTANCE,189.11.15.162,MEDIUM,Research,owner-13@corp.internal,ACTIVE
ASSET-00971,SOC-001,database-0970,DATABASE,114.229.136.233,HIGH,Research,owner-5@corp.internal,ACTIVE
ASSET-00972,SOC-001,workstation-0971,WORKSTATION,246.100.199.32,HIGH,Sales,owner-8@corp.internal,ACTIVE
ASSET-00973,SOC-001,network-device-0972,NETWORK_DEVICE,10.103.1.67,MEDIUM,Sales,owner-17@corp.internal,ACTIVE
ASSET-00974,SOC-001,workstation-0973,WORKSTATION,41.50.162.17,MEDIUM,HR,owner-1@corp.internal,ACTIVE
ASSET-00975,SOC-001,database-0974,DATABASE,119.97.125.128,LOW,Engineering,owner-3@corp.internal,ACTIVE
ASSET-00976,SOC-001,workstation-0975,WORKSTATION,237.186.148.132,MEDIUM,Finance,owner-40@corp.internal,ACTIVE
ASSET-00977,SOC-001,iot-0976,IOT,77.24.123.117,MEDIUM,Sales,owner-36@corp.internal,ACTIVE
ASSET-00978,SOC-001,database-0977,DATABASE,18.168.80.197,LOW,HR,owner-34@corp.internal,ACTIVE
ASSET-00979,SOC-001,workstation-0978,WORKSTATION,244.253.37.183,HIGH,Finance,owner-33@corp.internal,ACTIVE
ASSET-00980,SOC-001,workstation-0979,WORKSTATION,106.122.120.65,MEDIUM,Operations,owner-6@corp.internal,ACTIVE
ASSET-00981,SOC-001,database-0980,DATABASE,56.160.111.254,LOW,Research,owner-22@corp.internal,ACTIVE
ASSET-00982,SOC-001,database-0981,DATABASE,92.93.63.27,HIGH,Sales,owner-34@corp.internal,ACTIVE
ASSET-00983,SOC-001,network-device-0982,NETWORK_DEVICE,255.35.54.233,MEDIUM,Research,owner-1@corp.internal,ACTIVE
ASSET-00984,SOC-001,server-0983,SERVER,171.63.141.34,MEDIUM,Engineering,owner-40@corp.internal,ACTIVE
ASSET-00985,SOC-001,cloud-instance-0984,CLOUD_INSTANCE,62.107.116.253,LOW,Research,owner-21@corp.internal,ACTIVE
ASSET-00986,SOC-001,network-device-0985,NETWORK_DEVICE,234.122.140.33,LOW,Finance,owner-25@corp.internal,ACTIVE
ASSET-00987,SOC-001,database-0986,DATABASE,138.76.254.31,LOW,Finance,owner-34@corp.internal,ACTIVE
ASSET-00988,SOC-001,database-0987,DATABASE,131.169.194.53,LOW,Operations,owner-32@corp.internal,ACTIVE
ASSET-00989,SOC-001,server-0988,SERVER,75.227.24.168,LOW,Engineering,owner-21@corp.internal,ACTIVE
ASSET-00990,SOC-001,cloud-instance-0989,CLOUD_INSTANCE,21.20.151.85,LOW,Engineering,owner-35@corp.internal,ACTIVE
ASSET-00991,SOC-001,cloud-instance-0990,CLOUD_INSTANCE,1.224.106.216,MEDIUM,Engineering,owner-14@corp.internal,ACTIVE
ASSET-00992,SOC-001,iot-0991,IOT,108.152.253.155,LOW,Engineering,owner-35@corp.internal,ACTIVE
ASSET-00993,SOC-001,iot-0992,IOT,224.238.94.138,LOW,Operations,owner-5@corp.internal,ACTIVE
ASSET-00994,SOC-002,workstation-0000,WORKSTATION,217.21.86.100,LOW,Sales,owner-11@corp.internal,ACTIVE
ASSET-00995,SOC-002,cloud-instance-0001,CLOUD_INSTANCE,35.239.85.97,MEDIUM,Engineering,owner-37@corp.internal,ACTIVE
ASSET-00996,SOC-002,cloud-instance-0002,CLOUD_INSTANCE,168.207.79.98,LOW,Engineering,owner-31@corp.internal,ACTIVE
